name,user_id,verified,username,location,created_at,possibly_sensitive,lang,tweet_id,edit_history_tweet_ids,source,text,type,geo.coordinates.type,geo.coordinates.coordinates
felipe venegas,1464791505143484416,False,venegasfelipe75,,2022-11-21 12:08:11+00:00,False,es,1594663967598825474,['1594663967598825474'],Twitter for Android,"@miseleccionmx @yosoy8a Solo espero que en verdad se partan la madre y dejen todo contra Polonia,  ese es el partido clave.",replied_to,,
Carlos Rodríguez,137038227,False,eduardinho93,"Culiacán, Sinaloa",2022-11-21 12:07:56+00:00,False,es,1594663903094771713,['1594663903094771713'],Twitter for Android,@miseleccionmx @yosoy8a ese wey jajajajajajajajaja,replied_to,,
José Alfonso Yescas,725690174705815554,False,josealfonsoyes,"Texcoco, México",2022-11-21 12:07:35+00:00,False,qme,1594663816406646784,['1594663816406646784'],Twitter for Android,@fifaworldcup_es @miseleccionmx https://t.co/xLGP9kEeJO,replied_to,,
Alnorldo1910,1405608202113273859,False,Alphonse17XI,,2022-11-21 12:07:31+00:00,False,es,1594663799038291969,['1594663799038291969'],Twitter for Android,"@fifaworldcup_es @miseleccionmx Primera vez que escucho sobre ganar dinero en línea.  Pensé que era falso, pero cuando lo intenté me di cuenta de que era real, así que no me callaré. Necesito que todos lo sepan.  Comencé con solo $ 2000 y obtuve $ 21600.
https://t.co/xLGP9kEMzm",replied_to,,
بدون أسم,1531632688397959177,False,jasm_sabah,Iraq,2022-11-21 12:07:26+00:00,False,es,1594663775785095170,['1594663775785095170'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a No digas pendejadas Raúl nunca fue referente en la selección menos ahora nunca aporto nada es un mediocre nefasto jugador el tenía que aver hecho a un lado pero su mentalidad no le alcanza para eso esta selección es una mierda,replied_to,,
Eric,222367037,False,fili_berto,,2022-11-21 12:06:20+00:00,False,es,1594663498239586305,['1594663498239586305'],Twitter for iPhone,"@miseleccionmx Muy lindo, abrazos desde Colombia, acá tmb sentimos el amor por el fútbol así, y en mi familia estamos muy tristes por no estar en Catar!",replied_to,,
OSCAR,961353492773396481,False,oskytobanche,"El Paso, TX",2022-11-21 12:06:14+00:00,False,es,1594663476315684865,['1594663476315684865'],Twitter for Advertisers,"🚨 EN VIVO: la conferencia de prensa de @miseleccionmx, previa al duelo entre #MEX y #POL por el Grupo D. 👇",,,
Alex Spin,1583890738743545856,False,SpinM88,,2022-11-21 12:06:09+00:00,False,art,1594663454492819456,['1594663454492819456'],Twitter Web App,😢🥺 https://t.co/NpEFe4KFDq,quoted,,
Jonnathan Arellano,2869968765,False,piterpunk186,,2022-11-21 12:06:06+00:00,False,es,1594663441624506370,['1594663441624506370'],TweetDeck,"🎙️🇲🇽 Inicia la conferencia de prensa de @miseleccionmx 

Guillermo Ochoa defiende la presencia de Raúl Jiménez en #Qatar2022 

 🗣️ ""Se es injusto con él porque toman cinco segundos de un video y no tienen la información necesaria""- @yosoy8a 

#Qatar2022 https://t.co/zvx03bYo6X",,,
الراية القطرية,762189552,True,alraya_n,Qatar - Doha,2022-11-21 12:06:06+00:00,False,ar,1594663441364566016,['1594663441364566016'],Twitter for Android,احاااااااا 🥹🥹🥹❤️❤️❤️❤️❤️❤️ https://t.co/W03liNwdi4,quoted,,
روق 🎥,1548492549333008386,False,1JRQI,المملكة العربية السعودية,2022-11-21 12:05:48+00:00,False,es,1594663367184355328,['1594663367184355328'],Twitter for iPhone,"@miseleccionmx @yosoy8a Que no juegue, y le diga a los que no están al 100 que tan poco lo haga",replied_to,,
Luis Ducoulombier Arenal,1553025616286347265,False,LuisDucoulombi1,,2022-11-21 12:05:38+00:00,False,es,1594663323064467457,['1594663323064467457'],Twitter for Android,@WaldoZamarron @klebersorianoz @Namjoonisttaaa @fifaworldcup_es @miseleccionmx ve y reclámale a los de la fifa y a qatar,replied_to,,
قنوات الكاس,304982427,True,alkasschannel,"Doha, Qatar",2022-11-21 12:05:35+00:00,False,zxx,1594663309986365441,['1594663309986365441'],Twitter for iPhone,https://t.co/gFKuocnBwX https://t.co/B5KO0Pq1Sw,quoted,,
M.A.R.G.,1123873988,False,MauroRoch,,2022-11-21 12:04:26+00:00,False,es,1594663021661626368,['1594663021661626368'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Ok, respeto pero a Benzema",replied_to,,
Score,527645228,False,scoremediapro,México,2022-11-21 12:04:23+00:00,False,es,1594663009116364800,['1594663009116364800'],Twitter for iPhone,@enriquebermudez @miseleccionmx @MiCanal5 @Canal_Estrellas Qué pasó con la invitación que me comentaste para @gpena56?,replied_to,,
jaibo petrolero 🦀⚽🇲🇽,1223305534700445697,False,jhdzahotmailco1,,2022-11-21 12:04:21+00:00,False,es,1594662999020564481,['1594662999020564481'],Twitter for iPhone,i love los amo cabrones ich bin in love with @miseleccionmx dankashun gracias por el mundial ya llegamos ahora a parrandear,,,
El Tio Nelson CDT,1308879345486893056,False,TioNelson33,,2022-11-21 12:04:00+00:00,False,es,1594662913708421120,['1594662913708421120'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a No va a jugar y si juega es como si no jugará es una pena,replied_to,,
el niño más niño,60229367,False,saboracebada,,2022-11-21 12:03:36+00:00,False,es,1594662810335989760,['1594662810335989760'],Twitter for iPhone,@miseleccionmx por favor aaaa aaaa cumbia kings vamos mexico puro sinaloa,,,
M.A.O.R,710291122774548480,False,miguelalonsooc2,,2022-11-21 12:03:33+00:00,False,es,1594662801338994691,['1594662801338994691'],Twitter for Android,@EnMexicoMagico @miseleccionmx La de la selección italiana en 2002 una hermosura marca kappa.,replied_to,,
"Beto Chávez,jr",1451665453613527047,False,Beto21215,"Tampico, Tamaulipas",2022-11-21 12:03:26+00:00,False,es,1594662770141798401,['1594662770141798401'],Twitter for Android,Duele menos un putazo 😓 https://t.co/qVXFXIj5HE,quoted,,
Francis,1528038820398018560,False,jaimito357,Argentina 🇦🇷,2022-11-21 12:01:55+00:00,False,es,1594662388938186752,['1594662388938186752'],Twitter for Android,"Vámonos Con Todo a La Fiebre Mundialista... #Qatar2022 
#FelizLunesATodos 
Con las Ansias del Debut de @miseleccionmx 
Presente Preciosas @_NinaAndrade  ❤️ @Ventimilla 
Brother @_otomartinez  👍
@HechosAM #HechosAM
@AztecaNoticias @AztecaUNO 
#BuenosDias https://t.co/H8u3wBF3O2",,,
Niconob,118426708,False,niconob85,argentina,2022-11-21 12:01:44+00:00,False,qme,1594662343144886275,['1594662343144886275'],Twitter for Android,@miseleccionmx @yosoy8a #nofirmesochoa #NoFirmesOchoa #LargateOchoaDelAmerica #FueraOchoa #nofirmes8a #FueraDeAmerica #OchoaLargate https://t.co/VZT2snWTGc,replied_to,,
yeezus,1043264134551195648,False,nikeoffwhite,,2022-11-21 12:01:19+00:00,False,ar,1594662238777999362,['1594662238777999362'],Twitter for iPhone,@alkasschannel @miseleccionmx مطلوب مكسيكية للزواج التواصل خاص,replied_to,,
B€SНΩ™,255107457,False,BeSh0_,"Cairo, Egypt",2022-11-21 12:00:42+00:00,False,es,1594662081219137536,['1594662081219137536'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a No creo…..,replied_to,,
Pollo | 69’69.eth,1438536990069346305,False,PolloRK,United Kingdom,2022-11-21 11:59:57+00:00,False,es,1594661894379700227,['1594661894379700227'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a tiene muchas ganas de jugar, de aportar al equipo y de estar en la cancha ayudando a sus amigos. Lo he visto muy bien en los entrenamientos; es un ejemplo después de lo que vivió"". https://t.co/HCqRA4HLLJ",replied_to,,
J.R Estrada,4855302997,False,MeesterTostada,"San Antonio, TX",2022-11-21 11:59:27+00:00,False,es,1594661766360961024,['1594661766360961024'],Twitter for Android,"@AztecaDeportes No me preocupa al saber lo mismo que pasó con Croacia.
Hablar es fácil en la cacha se ve todo y punto.
Vamos @miseleccionmx 👏👏💁‍♂️",replied_to,,
Abo Omira,1184612324633649152,True,Abo_Omiraa,"Cairo, Egypt",2022-11-21 11:59:07+00:00,False,ar,1594661685327192064,['1594661685327192064'],TweetDeck,"الجمهور المكسيكي يشعل أجواء #كتارا 

#جريدة_الراية  #قطر2022 #عالوعد #كأس_العالم | #Qatar2022 #FIFAWorldCup 
@miseleccionmx https://t.co/9qazgfXRTv",,,
Arash Yarmohammadi,1539131077486419968,False,croft_bertha,,2022-11-21 11:58:25+00:00,False,es,1594661509568905216,['1594661509568905216'],Twitter for Android,@miseleccionmx @yosoy8a Hasta psicoloco salió osoa,replied_to,,
Hugo Sánchez,1551057470101065728,False,hugosanchez__9,México,2022-11-21 11:58:23+00:00,False,ar,1594661501033406464,['1594661501033406464'],Twitter for iPhone,@alkasschannel @miseleccionmx رتويت https://t.co/QtKeUDqpO5,replied_to,,
Baz,140848939,False,NayeraElBaz,"Cairo, Egypt",2022-11-21 11:58:19+00:00,False,es,1594661482280755201,['1594661482280755201'],Twitter for Android,@fifaworldcup_es @miseleccionmx @HirvingLozano70 Saldrán muy asustados por Lewandowsky,replied_to,,
Arteche,1485076469973876737,False,PedroPe31195503,,2022-11-21 11:57:53+00:00,False,ar,1594661375166779395,['1594661375166779395'],AlKass CMS v2,".
العرس المونديالي.. الجمهور المكسيكي يشعل أجواء #كتارا 
@miseleccionmx

#قطر2022 #كأس_العالم #قنوات_الكاس https://t.co/xZT7xCO4iE",,,
Morris Hernandez,1444361800837787654,False,MauricioHernna7,"Leon,Guanajuato ",2022-11-21 11:57:51+00:00,False,es,1594661366283243522,['1594661366283243522'],Twitter for Android,Vamos con todo mi selección mexicana dejen el nombre de nuestro país y nuestra hermosa bandera muy en alto en este mundial que Dios los ilumine y de fuerza para llegar lo más lejos posible en esta competencia mundialista🙏🏻🙏🏻🇲🇽🇲🇽🕯️🕯️👍🏻👍🏻 https://t.co/MKTO3b081m https://t.co/pASdkNyo3E,quoted,,
laranp🥑,16121795,False,laranp,California,2022-11-21 11:57:12+00:00,False,es,1594661203342761991,['1594661203342761991'],Twitter for Android,@miseleccionmx @yosoy8a Vamos con todo mi selección mexicana dejen el nombre de nuestro país y nuestra hermosa bandera muy en alto en este mundial que Dios los ilumine y de fuerza para llegar lo más lejos posible en esta competencia mundialista🙏🏻🙏🏻🇲🇽🇲🇽🕯️🕯️👍🏻👍🏻 https://t.co/RzZx4gJVhZ,replied_to,,
Rojinegro 🔴⚫⭐⭐⭐🦊,119106308,False,RojinegroM3,Puebla,2022-11-21 11:56:51+00:00,False,qme,1594661111881764866,['1594661111881764866'],Twitter for Android,@miseleccionmx @yosoy8a #nofirmesochoa #NoFirmesOchoa #LargateOchoaDelAmerica #FueraOchoa #nofirmes8a #FueraDeAmerica #OchoaLargate https://t.co/YL0Q9HjCAp,replied_to,,
Sarmiento Mundialista 🥳🇦🇷,1247726832004354049,False,Sarmientorni,República de Adornistan.,2022-11-21 11:56:01+00:00,False,es,1594660905387962368,['1594660905387962368'],Twitter for Android,@miseleccionmx @yosoy8a Lastima margarito,replied_to,,
Ksjsj Jdjd,1582232102296240131,False,holiwistugfa,,2022-11-21 11:54:53+00:00,False,es,1594660618161868803,['1594660618161868803'],Twitter for Android,"🇶🇦 | Copa Mundial
Siempre existe un mexicano en cada copa, que se hace notar. https://t.co/Dhb7mQ8AJD",quoted,,
@KARINA ZARRAGA,2409680262,False,karina_zarraga,poza rica veracruz,2022-11-21 11:54:17+00:00,False,es,1594660469708554242,['1594660469708554242'],Twitter for Android,"Suscribo @Raul_Jimenez9
@miseleccionmx
Hasta Benzema se hizo a un lado
Bloqueaste a un propio compañero
Como persona y profesional quedas
Muy mal parado en 🇲🇽 https://t.co/4DYyzWc24l",quoted,,
Plano Deportivo,974896970,False,PlanoDeportivo,"San Luis Potosí, México",2022-11-21 11:53:56+00:00,False,es,1594660379166212096,['1594660379166212096'],Twitter for iPhone,Váyanse Alv voy despertando y ya lloré! https://t.co/eswiFllJ4b,quoted,,
Futbol Media Oficial,1098228509594406912,False,futbolmediaofi,"Pachuca de Soto, Hidalgo",2022-11-21 11:53:13+00:00,False,es,1594660200488882178,['1594660200488882178'],Twitter for iPhone,Bien la selección usando los daddy issues de medio país para su comercial. 🥺 https://t.co/b9sdxF0J3F,quoted,,
DJ Scooby Do,1509052288576495619,False,incommunicadoDP,"New York, NY",2022-11-21 11:53:06+00:00,False,es,1594660168603926528,['1594660168603926528'],Twitter for Android,@miseleccionmx @yosoy8a Ya fuera de polémica. De verdad espero que se juegue bien y ganen. Este partido es talvez el más importante. Si se l gana a Polonia habría muchas chances de calificar a la siguiente ronda.,replied_to,,
Moss Ban,1488396926965923842,False,Moszx888,,2022-11-21 11:52:45+00:00,False,es,1594660083702857728,['1594660083702857728'],Twitter for Android,@fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Par de idiots,replied_to,,
@TODUPNews,2453177977,False,TODUPNews,"Monterrey, Nuevo León, México",2022-11-21 11:51:39+00:00,False,es,1594659806941356033,['1594659806941356033'],Twitter for Android,@el_masgrande13 @miseleccionmx @ClubAmerica Que edad tiene?,replied_to,,
Deportrece,765637819955937280,False,Deportrece,México,2022-11-21 11:51:32+00:00,False,es,1594659776000307205,['1594659776000307205'],Twitter for iPhone,"@miseleccionmx @yosoy8a GOATS - Día 38

⭐ADIVINÉ EN LA RONDA 3⭐

Adiviná el jugador del día en https://t.co/0QNVAyvpBd

#GoatsGame",replied_to,,
Top Deportes,1547726202839785473,False,TopDeportes10,,2022-11-21 11:51:30+00:00,False,it,1594659766256562177,['1594659766256562177'],Twitter for iPhone,@miseleccionmx rata martino,replied_to,,
DeportesUNT,1363588729709887490,False,DeportesUnt,United States,2022-11-21 11:51:30+00:00,False,ar,1594659765250150400,['1594659765250150400'],Twitter Web App,جامد فشخ https://t.co/wJw5eo48Q2,quoted,,
La Ribera,479027711,False,Cantinalaribera,"México, D.F",2022-11-21 11:51:20+00:00,False,es,1594659725593178113,['1594659725593178113'],Twitter for iPhone,@miseleccionmx @yosoy8a Wey no mms pónganse a entrenar 😭😭,replied_to,,
𝑺𝒂𝒍𝒗𝒂𝒕𝒐𝒓𝒆,188429303,False,ese_zuniga,"Querétaro, México",2022-11-21 11:50:57+00:00,False,es,1594659626691215360,['1594659626691215360'],Twitter for iPhone,CHINGADO SON LAS 6AM https://t.co/HIbx490Noc,quoted,,
Villa Coapa Republic,713710950,False,VillaCoapaMX,Donde la Mujer es Guapa,2022-11-21 11:48:39+00:00,False,ar,1594659050343497729,['1594659050343497729'],Twitter for iPhone,جميل https://t.co/5On5JROGFF,quoted,,
Hat Trickk,1302024248316358659,False,HTrickk,,2022-11-21 11:48:23+00:00,False,es,1594658981313597440,['1594658981313597440'],Twitter Web App,"tatianotzin Después mi miseleccionmx es Portugal, si se aplica CR7 seria uní de sus mejores mundiales.",,,
Moys ,867166231,False,moys_3,,2022-11-21 11:48:11+00:00,False,es,1594658932647141377,['1594658932647141377'],Twitter for Android,@miseleccionmx Pues yo nomás estoy esperando que den el anuncio oficial que dan de baja a Jiménez por Gimenez,replied_to,,
AlDiaDallas,26591584,True,AlDiaDallas,"Dallas-Fort Worth, Texas",2022-11-21 11:47:31+00:00,False,art,1594658764191309824,['1594658764191309824'],Twitter for iPhone,🥺😢😭 https://t.co/3b1QmeK3BL,quoted,,
W Radio México,20561817,True,WRADIOMexico,Ciudad de México,2022-11-21 11:46:29+00:00,False,es,1594658502940794884,['1594658502940794884'],Twitter for Android,@MCTaquitos @miseleccionmx Como cuando piensas que ganar el mundial es como ganar una liguilla,replied_to,,
Linea Deportiva,1427636885799804931,False,NacionDMX,México,2022-11-21 11:45:32+00:00,False,es,1594658263601414144,['1594658263601414144'],Twitter for iPhone,@clubleonfc @miseleccionmx Muchas felicidades 🎈,replied_to,,
BentusMx,1538705547209285632,False,BentusMx,,2022-11-21 11:45:17+00:00,False,es,1594658204050407425,['1594658204050407425'],Twitter for Android,@Bowie_Richard @Interzv @miseleccionmx Pasar de fase de grupos no es fracasar. Hay poquísimos rubros positivos donde México quede entre los 15 mejores países del mundo,replied_to,,
Contramuro Michoacán,1214218264311545863,False,ContramuroM,"Morelia, Michoacán de Ocampo",2022-11-21 11:45:15+00:00,False,qht,1594658193048682496,['1594658193048682496'],Twitter for iPhone,#LindoYQuerido https://t.co/eA78yE3XZm,quoted,,
@ProtestMusica 🇺🇦,239486395,False,ProtestMusica,Jalisco/Texas & Global,2022-11-21 11:43:56+00:00,False,en,1594657862944698369,['1594657862944698369'],Twitter for Android,"@philstrzelecky @miseleccionmx Good luck, all the best to you and to Poland. It's just football, the most important of the least. Enjoy it and may the best team win.🇲🇽🤝🇵🇱",replied_to,,
El Rancii,1585458282533212170,False,calmdownmister,México,2022-11-21 11:43:12+00:00,False,es,1594657678252466177,['1594657678252466177'],Twitter for Android,"Chicos por eso no pasaban de cuartos, recién activan el modo mundialista! https://t.co/QbsP6Il0m2",quoted,,
Jesús Padilla Deportes,1454825458495901698,False,JesusPadillaDep,,2022-11-21 03:31:42+00:00,False,es,1594533988692942849,['1594533988692942849'],Twitter for Android,Mi #SeleccionMexicana  va con Tokio 🥵🔥🤒💪🏾 https://t.co/8f3YFqwi1X,,,
El Piko,1496247069417381890,False,ElPiko14,,2022-11-21 03:27:30+00:00,False,qht,1594532931804205057,['1594532931804205057'],Twitter Web App,#SeleccionMexicana,,,
David RC,331724583,False,dorc223,,2022-11-21 03:25:58+00:00,False,es,1594532544216633344,['1594532544216633344'],TweetDeck,"¡Feliz cumpleaños! Gerardo Martino, DT de la Selección Mexicana cumple 60 años

Aquí: https://t.co/MCUf9bRTbC
#FIFAWorldCup #Qatar2022 #MéxicoDeMiVida #SeleccionMexicana #ElTri #Mexico #TataMartino #GerardoMartino #Futbol https://t.co/XuT5cLAdiA",,,
El Porvenir MX,798664068613734400,False,PorvenirMx,"Monterrey, Nuevo León",2022-11-21 03:09:45+00:00,False,es,1594528464786231296,['1594528464786231296'],Twitter for Android,"12 AÑOS DESPUÉS 🚨✅

Chivas aporta 2 jugadores para la Selección Nacional de México en Qatar, el último jugador rojiblanco que jugó en un mundial fue Adolfo Bautista vs Argentina en Sudáfrica 2010.

#FutbolMedia #Qatar2022 #SeleccionMexicana https://t.co/eqdON2AB1u",,,
QuadratinQRoo,1099054639612346373,False,QuadratinQRoo,Quintana Roo,2022-11-21 03:05:27+00:00,False,es,1594527381158608898,['1594527381158608898'],Twitter for Android,"👉#IncoNewsNYC 

Hector Belletin se refiere al mundial de #QatarWorldCup2022

Qatar
#Qatar2022   
#BoicotQatar2022
#ESPNQatarEnStarPlus
#FoxSport
Milei
#SeleccionMexicana    
#SeleccionArgentina   
Chino Ríos
Irací Hassler 
#Cadem 
Juan Sutil
Martorell 
Maluma https://t.co/O34zFYfH8j",,,
