name,user_id,verified,username,location,created_at,possibly_sensitive,lang,tweet_id,edit_history_tweet_ids,source,text,type
Exa Tijuana 91.7 FM,382799631,False,EXAFMTIJUANA,Tijuana B.C.,2022-11-21 19:00:01+00:00,False,es,1594767606262730761,['1594767606262730761'],TweetDeck Web App,"Amigos ¿Quieren saber las locuras que hicimos para despedir a nuestra selección rumbo a Qatar junto a nuestros amigos de AT&amp;T? ¡Que nada nos detenga! 
@ATTMx, la red oficial de #MiSelecciónMX.
https://t.co/NU98OgLsZM https://t.co/uutvOVTUIU",
Exa Mérida 99.3 FM,144935409,False,EXAMERIDA,Mérida Yucatán,2022-11-21 19:00:01+00:00,False,es,1594767605968969729,['1594767605968969729'],TweetDeck Web App,"Amigos ¿Quieren saber las locuras que hicimos para despedir a nuestra selección rumbo a Qatar junto a nuestros amigos de AT&amp;T? ¡Que nada nos detenga! 
@ATTMx, la red oficial de #MiSelecciónMX.
https://t.co/3a2TrnLd45 https://t.co/9IJXF6CQdY",
Jesus Salazar,1042923734565376000,False,JESUSESALAZAR8,,2022-11-21 19:00:01+00:00,False,es,1594767605369344011,['1594767605369344011'],TweetDeck Web App,"Amigos ¿Quieren saber las locuras que hicimos para despedir a nuestra selección rumbo a Qatar junto a nuestros amigos de AT&amp;T? ¡Que nada nos detenga! 
@ATTMx, la red oficial de #MiSelecciónMX.
https://t.co/nQtep6k8Rl https://t.co/RYOwr7x1fS",
DeathKing922 🇲🇽,1115767854530428928,False,DeathKing922,En blender,2022-11-21 19:00:00+00:00,False,es,1594767604048187394,['1594767604048187394'],TweetDeck Web App,"Amigos ¿Quieren saber las locuras que hicimos para despedir a nuestra selección rumbo a Qatar junto a nuestros amigos de AT&amp;T? ¡Que nada nos detenga! 
@ATTMx, la red oficial de #MiSelecciónMX.
https://t.co/j667KU3N5C https://t.co/UFhtXnMM7H",
JESUS ANTONIO LOPEZ ROSAS,1478013577680371721,False,JESUSAN88401900,Xalapa,2022-11-21 19:00:00+00:00,False,es,1594767603074932736,['1594767603074932736'],TweetDeck Web App,"Amigos ¿Quieren saber las locuras que hicimos para despedir a nuestra selección rumbo a Qatar junto a nuestros amigos de AT&amp;T? ¡Que nada nos detenga! 
@ATTMx, la red oficial de #MiSelecciónMX.
https://t.co/Zkj5hYEu1N https://t.co/sgyy5pFzSG",
Víctor Americano Noticias,316628265,False,americanovictor,Morelia,2022-11-21 19:00:00+00:00,False,es,1594767601489412096,['1594767601489412096'],TweetDeck Web App,"Amigos ¿Quieren saber las locuras que hicimos para despedir a nuestra selección rumbo a Qatar junto a nuestros amigos de AT&amp;T? ¡Que nada nos detenga! 
@ATTMx, la red oficial de #MiSelecciónMX.
https://t.co/rHKwKTvw03 https://t.co/aDTpg0PF37",
Roberto Diaz 🇲🇽,1468610115473391625,False,rdiaz1281,"Chicago, IL",2022-11-21 18:59:59+00:00,False,es,1594767598490624009,['1594767598490624009'],Twitter Web App,@miseleccionmx Espero que Funes Mori haga un golazo para que Martinoli diga la frase - Tantas veces te pedi una desgraciado.,replied_to
Felipe ArCo,1040867130,False,fliparco,,2022-11-21 18:59:55+00:00,False,es,1594767581612736512,['1594767581612736512'],Twitter Web App,"siempre critico a esta selección, digo que nunca llegará a nada y que no la volveré a ver, pero aquí estaré mañana twiteando aún más que en el partido contra ecuador https://t.co/GXJgoAZvNc",quoted
Oscar Javier Gónzalez Hernández,1549097701903454211,False,OscarJavierGnz2,Hidalgo,2022-11-21 18:59:46+00:00,False,es,1594767545046863878,['1594767545046863878'],Twitter for iPhone,@RaulOrvananos @miseleccionmx Le quitarás el puesto al aguador,replied_to
Arturo Guillén Urueta,160346791,False,arturogu_1983,Ciudad de México,2022-11-21 18:59:42+00:00,False,es,1594767527648935937,['1594767527648935937'],Twitter Web App,"⚽️ ¡AVISO MUNDIALISTA ⚽️  ¿Cómo quedará el marcador? 😱
El @GobMichoacan invita a la TRANSMISIÓN EN VIVO del primer partido de @miseleccionmx #MundialQatar2022 🇲🇽⚽️
MÉXICO VS POLONIA
Martes 22 de noviembre, 10:00 horas, Teatro Morelos, @ceconexpo  ¡Entrada gratuita! https://t.co/U05VHIfHQX",
Juan Eduardo,67401059,False,thejohnnymars,Marte,2022-11-21 18:59:40+00:00,False,en,1594767520157863937,['1594767520157863937'],Twitter for iPhone,One more day !! #Qatar2022 #FIFAWorldCup @miseleccionmxEN @miseleccionmx #Vamos 🇲🇽 #SiSePuede https://t.co/4lM25sCORd,quoted
mazacra2,1575678991234498560,False,mazacra2,,2022-11-21 18:59:37+00:00,False,es,1594767506182389762,['1594767506182389762'],Twitter for Android,"@Faitelson_ESPN @Telcel Se fue con todas sus maletas el tata de la @miseleccionmx , no volverá a México! Pagó miles de dólares en transportar sus tiliches.",replied_to
Urólogo Alberto Mejía,1457031036882198535,False,urojams,"Cuernavaca, Morelos",2022-11-21 18:59:30+00:00,False,es,1594767476268703751,['1594767476268703751'],Twitter for Android,"Desde Plaza Juárez apoyemos a la @miseleccionmx 🇲🇽 en su encuentro contra Polonia 🇵🇱 en #Qatar2022. ¡Asiste en familia y disfruta de este partido con la pantalla gigante! 

🗓 22 de noviembre 
⏰ 10:00 horas

¡Vamos #MéxicoDeMiVida! https://t.co/Z0Dw3DCBGk",
Pepe,380103435,False,allthehoes,"Houston, TX",2022-11-21 18:59:27+00:00,False,es,1594767464663224320,['1594767464663224320'],Twitter for Android,@Andres_Vaca_ @miseleccionmx Prepárate para ver la peor actuación de @miseleccionmx desde el mundial de Argentina 1978.,replied_to
STRABAJO,361334907,False,strabajohgo,"Pachuca de Soto, Hidalgo",2022-11-21 18:59:24+00:00,False,es,1594767451803496448,['1594767451803496448'],Twitter for Android,"@Alfma07Alfredo @paugraje @miseleccionmx Cuáles 3 partidos? Llevan jugando basura 2 años y nadie hace nada, estos 3 partidos solo serán el cierre de un ciclo de risa",replied_to
El Jacoblaguna,1568054038574546944,False,pakodelao5,"Torreón, Coahuila de Zaragoza",2022-11-21 18:59:23+00:00,False,es,1594767446182957058,['1594767446182957058'],Twitter for Android,"@EmiHime88 @miseleccionmx La atención que no te dieron tus papas no la vas a encontrar aquí we, aunque te escribimos para decirte que estas pendejo, es solo para nuestra pérdida de tiempo que nos gusta de las redes sociales",replied_to
Brenda Klotz,95535871,False,bren_klotz96,Costa Rica,2022-11-21 18:59:21+00:00,False,es,1594767437857452032,['1594767437857452032'],Twitter for iPhone,"@futpicante O compren espejos, de nada sirven los elogios de los competidores. Es tonto bañarse en elogios, son distractores @miseleccionmx",replied_to
F9,175523833,False,FJTorres09,,2022-11-21 18:59:14+00:00,False,es,1594767408870592512,['1594767408870592512'],Twitter for iPhone,@miseleccionmx Vamos Mexico,replied_to
Xavo,89863007,False,wessthm,"in a galaxy, far far away...",2022-11-21 18:59:13+00:00,False,es,1594767405414518784,['1594767405414518784'],Twitter for iPhone,"Desde Plaza Juárez apoyemos a la @miseleccionmx 🇲🇽 en su encuentro contra Polonia 🇵🇱 en #Qatar2022. ¡Asiste en familia y disfruta de este partido con la pantalla gigante! 

🗓 22 de noviembre 
⏰ 10:00 horas

¡Vamos #MéxicoDeMiVida! https://t.co/XnSqryuBrT https://t.co/mSjX4dmUwv",
Grupo Fórmula,148372339,True,Radio_Formula,Ciudad de Mexico,2022-11-21 18:59:12+00:00,False,es,1594767401362591746,['1594767401362591746'],Twitter for Android,"@el_masgrande13 @miseleccionmx @ClubAmerica Pues para comprarle un bordón o su andador , eso en mi pueblo se llama envidioso y armado  que entienda su tiempo ya paso aparte es un portero que por aire es malito",replied_to
conchi🐚,721064817033814016,False,RinconCony,,2022-11-21 18:59:06+00:00,False,es,1594767376888864768,['1594767376888864768'],Twitter for iPhone,No varaaaas 😭 así no se puede! Que llorada https://t.co/UGOt4U47oE,quoted
Juice,207401792,False,hmaya19,"Dreamville, Chicago",2022-11-21 18:58:51+00:00,False,es,1594767314842488836,['1594767314842488836'],Twitter for Android,@enriquebermudez @miseleccionmx @MiCanal5 @Paco_Villa_ @SanOswaldo_TD @adelarosa @RicardoLaVolpeG Oye perro nunca narraste con Gerardo peña?,replied_to
Pollo | 69’69.eth,1438536990069346305,False,PolloRK,United Kingdom,2022-11-21 18:58:49+00:00,False,es,1594767304767995905,['1594767304767995905'],Twitter for Android,"@fersch_4 @yosoy8a @Raul_Jimenez9 Mi estimado Fer, se me hace q te estas haciendo chayotero de @telerisa @FEMEXFUTAC y @miseleccionmx , te creí mas imparcial y con comentarios acertados 🥲",replied_to
AMERICA DE CALI el mejor de Colombia,1238110454918139904,False,EdisonAmericano,"Cali, Colombia",2022-11-21 18:58:49+00:00,False,es,1594767304465604610,['1594767304465604610'],TweetDeck,"Estados Unidos ya hizo un papel histórico al quedar en el podio de un Mundial, algo que @miseleccionmx no puede presumir.

https://t.co/8WZ6GjYZek",
Sergio Quinteros.,401123335,False,Ese_Quinteros,,2022-11-21 18:58:43+00:00,False,qam,1594767279782301707,['1594767279782301707'],Twitter for iPhone,@miseleccionmx @yigo_perez,replied_to
Selección Nacional,268361752,True,miseleccionmx,Mexico,2022-11-21 18:58:39+00:00,False,en,1594767264842240000,['1594767264842240000'],Twitter for iPhone,Who’s cutting onions https://t.co/hr9MTY355k,quoted
Ｈｕｇｏ Ｓｏｒｉａ✊🏼,70244490,False,hugosoria,Mexico city,2022-11-21 18:58:26+00:00,False,es,1594767208135200785,['1594767208135200785'],Twitter for iPhone,"@miseleccionmx @HeroesNFTClub Lol 😆 
Me hubieran dicho a mi y yo hacía el drop exitoso 😂",replied_to
Santino,1486459651084464130,False,santinogmx,Miguel Hidalgo,2022-11-21 18:58:10+00:00,False,es,1594767142200741896,['1594767142200741896'],Twitter for Android,@miseleccionmx @HeroesNFTClub Son equipo chico? https://t.co/6yimLSwRoq,replied_to
fernando,61283162,False,PandaDelMal,,2022-11-21 18:58:09+00:00,False,es,1594767137813549058,['1594767137813549058'],Twitter for iPhone,@miseleccionmx Se miento un 20 de 10 coma muerda,replied_to
Miguel Angel Mendoza,1712193584,False,MiguelMiky1970,,2022-11-21 18:58:09+00:00,False,es,1594767136656076800,['1594767136656076800'],Twitter Web App,"🤯 LAS EMOCIONES CRECEN Y LOS SENTIMIENTOS ESTÁN AL MÁXIMO 🔥

Estamos a 1 día de nuestro debut en #Qatar2022 💚

#MéxicoDeMiVida https://t.co/L7UZjE6huV",
luis,1417672584057946112,False,joselui29804233,,2022-11-21 18:57:49+00:00,False,es,1594767053902299138,['1594767053902299138'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Una cosa son las ganas y otras que realmente aporte algo.,replied_to
Adrián Trejo,269082430,False,trejo_ad94,"Puebla, México ",2022-11-21 18:57:32+00:00,False,es,1594766983534637057,['1594766983534637057'],Twitter for iPhone,"En el entendido de que ya todos sabemos lo que va a pasar con @miseleccionmx, se abre quiniela de pretextos y echada de culpas de los jugadores… empiezo: yo creo que Ochoa le va a echar la culpa a la prensa, primero.",
🅲🅷🆄🅲🅺🆈,1516563950631981057,False,Chucky6720,,2022-11-21 18:57:28+00:00,False,es,1594766964718768150,['1594766964718768150'],Twitter for iPhone,jajajsja LLORÉ 🥺 videazo https://t.co/Yo19WUSgn0,quoted
Desarrollo Económico,277648574,False,Sedeco_Hgo,facebook.com/SedecoHidalgo,2022-11-21 18:57:25+00:00,False,es,1594766952031031296,['1594766952031031296'],Twitter for iPhone,"@CAFERNANDEZR @miseleccionmx @MexicoBeis @helenamaravilla @Blanquisc @Alejou @JavierBalseca @LaMarabuntaRoja @EdmondStar16 @PorraDeTigres @porramelenuda @gustavotorrero @abogadopateador Me gustaría que las dos, pero creo la de béisbol tienen con que pelear el título mundial.",replied_to
Xav Hernández,28408780,False,javierudecroix,Mexico,2022-11-21 18:56:53+00:00,False,es,1594766818576572418,['1594766818576572418'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Esa no se la cree  nadie lleva sin juego y sin ritmo desde el golpe en la cabeza nadie entiende por que dejaron en mexico a alguien que venia en ritmo y haciendo goles son un fraude 🤬🤬🤬🤬🤬,replied_to
iän 🇨🇦 🍁,1322201367793049605,False,ELColec99218437,"Saltillo, Coahuila México ",2022-11-21 18:56:48+00:00,False,es,1594766797294735370,['1594766797294735370'],Twitter Web App,"Descubre nuestra nueva colección de NFTs, esta es la última de la trilogía. 

Siguiendo el escudo y el squad podrás comprar a un jugador que será revelado el 22 de noviembre celebrando nuestro debut en la máxima fiesta del fútbol. 💚
https://t.co/YKKsd0NIUz https://t.co/IbkPURLQ9D",
Edgar A. Medina Aguilar,737426939460222976,False,Edgar_Medina92,"León, Guanajuato",2022-11-21 18:56:41+00:00,False,es,1594766769381871616,['1594766769381871616'],Twitter for iPhone,"Quién está picando cebolla? 🥺

Aquí tienen a su pendejo siempre jajaj pero en buena onda, no se espera nada en éste mundial. https://t.co/BNJ2Vyc0qz",quoted
Marco Antonio🦦,1260744577,False,AntonioMH95,,2022-11-21 18:56:40+00:00,False,es,1594766763677216768,['1594766763677216768'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Entre troncos se protegen https://t.co/3TmbcjZtwf,replied_to
Pablo,824313279803625472,False,Pablo1106193181,,2022-11-21 18:56:39+00:00,False,es,1594766760791904257,['1594766760791904257'],Twitter for Android,"No te pierdas la transmisión #EnVivo del primer partido ⚽ de @miseleccionmx 🇲🇽 en su encuentro contra Polonia 🇵🇱 en #Qatar2022 🏆

¡Disfruta en familia! 

📍Plaza Juárez de Pachuca 
📆 22 de noviembre 
🕙 10:00 horas

¡Vamos #MéxicoDeMiVida! https://t.co/JgakkfiVuY",
Juan Torres,1230879804343422976,False,jntorrest_,,2022-11-21 18:55:41+00:00,False,es,1594766515769061376,['1594766515769061376'],Twitter for iPhone,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Puede aportar y estar con sus amigos desde las gradas, el mundial es cada 4 años y no estamos como para aguantar sus putos caprichos.",replied_to
el.iPol,87991874,False,el__ipol,"Barcelona, España",2022-11-21 18:55:22+00:00,False,es,1594766436924329984,['1594766436924329984'],Twitter for Android,"Que tienen en comun los NFT y la seleccion mexicana?? 
Asi es ambos son INSERVIBLES Y TE DAN MAS TRISTESA QUE ALGERIA https://t.co/LfEim7dkQN",
César,2157079825,False,borre_RG,,2022-11-21 18:55:11+00:00,False,es,1594766389851656202,['1594766389851656202'],Twitter for iPhone,"@valdolan51 @mauriciopedroza @miseleccionmx Ja, ja. Yo creo, arranca Martin mañana, más bien.",replied_to
La Selecta,3250855680,True,LaSelecta_SLV,"San Salvador, El Salvador",2022-11-21 18:55:08+00:00,False,es,1594766377977421825,['1594766377977421825'],Twitter for iPhone,@Antonio_Rosique @miseleccionmx También pueden empatar.,replied_to
pope 31,263920546,False,31Pope,,2022-11-21 18:55:07+00:00,False,es,1594766375796543503,['1594766375796543503'],Twitter for Android,@miseleccionmx Vamosss cabroness,replied_to
Yo Soy ROD / 🎁20may,956510426,False,RODEKCAMPOS1,#Pats NFL,2022-11-21 18:55:05+00:00,False,es,1594766365025501185,['1594766365025501185'],Twitter for Android,"@miseleccionmx vivimos por ti wey.
Vence por nosotros",
AntonioRodriguezChong,68903644,False,archong10,"Matehuala, SLP ",2022-11-21 18:55:04+00:00,False,es,1594766362454417410,['1594766362454417410'],Twitter for iPhone,@Alejou @miseleccionmx Primero darles clases de civismo… creo q fue en el mundial del 86 cuando todos se ponían a saludar a la bandera mientras se entonaba el himno… error. Y de ahí todos los borregos… Luego enseñarles el himno,replied_to
CarlosW,1703680957,False,carlos_9w,,2022-11-21 18:54:57+00:00,False,es,1594766330498060289,['1594766330498060289'],Twitter for iPhone,@LyonZta @miseleccionmx Touche jajaja,replied_to
Cultura Hidalgo,348666550,True,CulturaHidalgo,Pachuca de Soto,2022-11-21 18:54:53+00:00,False,es,1594766314714894353,['1594766314714894353'],Twitter for Android,"⚽️🇸🇻| Los Guerreros de Fútbol Playa  iniciaron con si calentamiento previo al juego ante @miseleccionmx en la segunda fecha de los @jjccplaya2022 

@TeamESA_
#PlayeraDeOro #ElSalvador https://t.co/NcRY0BxM20",
Rodolfo Estrada,1226496996,False,Fitoestradav,"Sinaloa, México",2022-11-21 18:54:34+00:00,False,es,1594766234788192256,['1594766234788192256'],Twitter for Android,"@Antonio_Rosique @miseleccionmx Ejemplo perfecto de que, para poder ganar hay que ver al rival con respeto",replied_to
Andrew Beker Dvx.,1182128047597613056,False,BekerAndrew,"Puebla, México",2022-11-21 18:54:02+00:00,False,es,1594766101455536128,['1594766101455536128'],Twitter for Android,"Ccp a los llorones de @miseleccionmx  y @yosoy8a @Raul_Jimenez9  que están de llorones que no se les critique bla bla bla 

se les critica y apoya, https://t.co/lJlxGGW56K",quoted
Alexrn,1214427003656388608,False,Alexrn20,,2022-11-21 18:53:58+00:00,False,es,1594766086255554560,['1594766086255554560'],Twitter for iPhone,Ojalá y nos alcance la vida para ver a México ganar el mundial. https://t.co/CEkHxokA83,quoted
Hiuz Koe,1504311925533937664,False,HiuzKoe,,2022-11-21 18:53:56+00:00,False,es,1594766076969115654,['1594766076969115654'],Twitter for Android,"@miseleccionmx Déjense de mamadas y cambien el formato de la liga tía cuál es en Europa y regresen a la copa libertadores y a la selección a copa América, regresen el descenso sin esa tablita de cocientes de mediocres, reduzcan los extranjeros que no somos potencia para compararse con Europa🖕",replied_to
‘⁷⁷⁷ 💫,394944858,False,danielassf,"La Paz, Baja California Sur",2022-11-21 18:53:51+00:00,False,es,1594766053585915915,['1594766053585915915'],Twitter for iPhone,"⚽️ | Vamos a apoyar a la @miseleccionmx 🇲🇽 en su encuentro contra Polonia 🇵🇱 en #Qatar2022.
 ¡Asiste en familia y disfruta de este partido con la pantalla gigante en Plaza Juárez! 

🗓 22 de noviembre 
⏰ 10:00 horas

¡Vamos #MéxicoDeMiVida! https://t.co/JQMtJgaNoA",
Christ BENARD,1594234456025567233,False,christben365,United Kingdom,2022-11-21 18:53:45+00:00,False,es,1594766031242858496,['1594766031242858496'],Twitter for iPhone,@RaulOrvananos @miseleccionmx Así sea !!! https://t.co/Z7wGPx4Pfl,replied_to
